date,campaign_id,campaign_name,channel,campaign_type,product_category,target_age_group,target_location,start_date,end_date,campaign_duration_days,campaign_day_number,budget_tier_multiplier,impressions,clicks,spend,conversions,revenue
2025-02-04,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,24,0.7782687653019523,4864.0,131.0,255700.0,6.0,2006100.0
2025-02-04,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,22,1.2430288576490232,8971.0,265.0,317900.0,8.0,1770900.0
2025-02-04,CMP-0047,TikTok_Awareness_Beauty_Feb25,TikTok Ads,Awareness,Beauty,35-44,Jakarta,2025-02-01,2025-03-08,36,4,1.898082714361104,32099.0,487.0,571800.0,3.0,855800.0
2025-02-04,CMP-0048,TikTok_Awareness_Beauty_Jan25,TikTok Ads,Awareness,Beauty,35-44,National,2025-01-15,2025-09-04,233,21,2.2532069216948445,45380.0,560.0,684700.0,4.0,1152800.0
2025-02-05,CMP-0072,Affiliate_Conversion_Groceries_Jan25,Affiliate,Conversion,Groceries,45-54,Palembang,2025-01-24,2025-07-05,163,13,1.12124152096451,2384.0,32.0,79500.0,2.0,671200.0
2025-02-05,CMP-0075,Affiliate_Conversion_Electronics_Jan25,Affiliate,Conversion,Electronics,55+,Makassar,2025-01-18,2025-02-27,41,19,0.5327846873343675,1071.0,16.0,59700.0,1.0,525000.0
2025-02-05,CMP-0054,Email_Conversion_GadgetAccessories_Feb25,Email,Conversion,Gadget Accessories,35-44,Semarang,2025-02-01,2025-02-26,26,5,0.7940081538662578,1003.0,40.0,5540.0,3.0,1353100.0
2025-02-05,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,2,0.7047486511924926,6050.0,148.0,393000.0,2.0,569000.0
2025-02-05,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,5,0.955918799251063,10273.0,440.0,1462700.0,7.0,2761300.0
2025-02-05,CMP-0012,Google_Awareness_Beauty_Jan25,Google Ads,Awareness,Beauty,45-54,Bali,2025-01-20,2025-06-15,147,17,0.7885692993648544,7440.0,202.0,619400.0,3.0,2376300.0
2025-02-05,CMP-0021,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,35-44,National,2025-02-01,2025-08-09,190,5,0.6305291180009114,10670.0,123.0,249300.0,1.0,508700.0
2025-02-05,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,25,0.7782687653019523,3434.0,75.0,120100.0,5.0,1390000.0
2025-02-05,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,23,1.2430288576490232,,375.0,461400.0,10.0,2396500.0
2025-02-05,CMP-0047,TikTok_Awareness_Beauty_Feb25,TikTok Ads,Awareness,Beauty,35-44,Jakarta,2025-02-01,2025-03-08,36,5,1.898082714361104,38593.0,550.0,686400.0,4.0,956500.0
2025-02-05,CMP-0048,TikTok_Awareness_Beauty_Jan25,TikTok Ads,Awareness,Beauty,35-44,National,2025-01-15,2025-09-04,233,22,2.2532069216948445,46975.0,859.0,1051800.0,5.0,1021700.0
2025-02-06,CMP-0072,Affiliate_Conversion_Groceries_Jan25,Affiliate,Conversion,Groceries,45-54,Palembang,2025-01-24,2025-07-05,163,14,1.12124152096451,1657.0,24.0,95400.0,2.0,835600.0
2025-02-06,CMP-0075,Affiliate_Conversion_Electronics_Jan25,Affiliate,Conversion,Electronics,55+,Makassar,2025-01-18,2025-02-27,41,20,0.5327846873343675,1046.0,12.0,42500.0,1.0,371000.0
2025-02-06,CMP-0054,Email_Conversion_GadgetAccessories_Feb25,Email,Conversion,Gadget Accessories,35-44,Semarang,2025-02-01,2025-02-26,26,6,0.7940081538662578,893.0,35.0,2120.0,3.0,1276200.0
2025-02-06,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,3,0.7047486511924926,8531.0,213.0,523300.0,2.0,731400.0
2025-02-06,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,6,0.955918799251063,10649.0,285.0,882000.0,3.0,843500.0
2025-02-06,CMP-0012,Google_Awareness_Beauty_Jan25,Google Ads,Awareness,Beauty,45-54,Bali,2025-01-20,2025-06-15,147,18,0.7885692993648544,6159.0,132.0,348600.0,2.0,1055900.0
2025-02-06,CMP-0021,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,35-44,National,2025-02-01,2025-08-09,190,6,0.6305291180009114,10817.0,115.0,273800.0,1.0,369400.0
2025-02-06,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,26,0.7782687653019523,3845.0,65.0,121200.0,3.0,1056400.0
2025-02-06,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,24,1.2430288576490232,10216.0,274.0,354200.0,6.0,2720500.0
2025-02-06,CMP-0047,TikTok_Awareness_Beauty_Feb25,TikTok Ads,Awareness,Beauty,35-44,Jakarta,2025-02-01,2025-03-08,36,6,1.898082714361104,34002.0,645.0,734000.0,5.0,1061700.0
2025-02-06,CMP-0048,TikTok_Awareness_Beauty_Jan25,TikTok Ads,Awareness,Beauty,35-44,National,2025-01-15,2025-09-04,233,23,2.2532069216948445,45026.0,519.0,600000.0,4.0,1350900.0
2025-02-07,CMP-0072,Affiliate_Conversion_Groceries_Jan25,Affiliate,Conversion,Groceries,45-54,Palembang,2025-01-24,2025-07-05,163,15,1.12124152096451,2455.0,39.0,97300.0,3.0,914700.0
2025-02-07,CMP-0075,Affiliate_Conversion_Electronics_Jan25,Affiliate,Conversion,Electronics,55+,Makassar,2025-01-18,2025-02-27,41,21,0.5327846873343675,831.0,11.0,47800.0,1.0,433300.0
2025-02-07,CMP-0054,Email_Conversion_GadgetAccessories_Feb25,Email,Conversion,Gadget Accessories,35-44,Semarang,2025-02-01,2025-02-26,26,7,0.7940081538662578,656.0,,2830.0,4.0,1819400.0
2025-02-07,CMP-0062,Email_Conversion_HomeLiving_Feb25,Email,Conversion,Home & Living,45-54,Palembang,2025-02-07,2025-06-07,121,1,1.0459677444313011,1216.0,36.0,1280.0,5.0,2183600.0
2025-02-07,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,4,0.7047486511924926,5696.0,137.0,553600.0,2.0,851300.0
2025-02-07,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,7,0.955918799251063,7663.0,222.0,878400.0,4.0,1203700.0
2025-02-07,CMP-0012,Google_Awareness_Beauty_Jan25,Google Ads,Awareness,Beauty,45-54,Bali,2025-01-20,2025-06-15,147,19,0.7885692993648544,6137.0,217.0,759000.0,3.0,1062500.0
2025-02-07,CMP-0021,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,35-44,National,2025-02-01,2025-08-09,190,7,0.6305291180009114,7832.0,122.0,226400.0,1.0,294700.0
2025-02-07,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,27,0.7782687653019523,3368.0,76.0,128100.0,3.0,1884100.0
2025-02-07,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,25,1.2430288576490232,10292.0,280.0,355400.0,9.0,1984400.0
2025-02-07,CMP-0047,TikTok_Awareness_Beauty_Feb25,TikTok Ads,Awareness,Beauty,35-44,Jakarta,2025-02-01,2025-03-08,36,7,1.898082714361104,42516.0,794.0,915000.0,4.0,905400.0
2025-02-07,CMP-0048,TikTok_Awareness_Beauty_Jan25,TikTok Ads,Awareness,Beauty,35-44,National,2025-01-15,2025-09-04,233,24,2.2532069216948445,33037.0,480.0,571300.0,3.0,783200.0
2025-02-08,CMP-0072,Affiliate_Conversion_Groceries_Jan25,Affiliate,Conversion,Groceries,45-54,Palembang,2025-01-24,2025-07-05,163,16,1.12124152096451,2959.0,51.0,335500.0,5.0,2752600.0
2025-02-08,CMP-0075,Affiliate_Conversion_Electronics_Jan25,Affiliate,Conversion,Electronics,55+,Makassar,2025-01-18,2025-02-27,41,22,0.5327846873343675,956.0,14.0,103300.0,1.0,845800.0
2025-02-08,CMP-0054,Email_Conversion_GadgetAccessories_Feb25,Email,Conversion,Gadget Accessories,35-44,Semarang,2025-02-01,2025-02-26,26,8,0.7940081538662578,1355.0,62.0,2340.0,5.0,1427900.0
2025-02-08,CMP-0057,Email_Consideration_SportsOutdoor_Feb25,Email,Consideration,Sports & Outdoor,45-54,Medan,2025-02-08,2025-05-31,113,1,0.6764918745227025,1327.0,28.0,970.0,1.0,381200.0
2025-02-08,CMP-0062,Email_Conversion_HomeLiving_Feb25,Email,Conversion,Home & Living,45-54,Palembang,2025-02-07,2025-06-07,121,2,1.0459677444313011,1651.0,46.0,1660.0,4.0,1054100.0
2025-02-08,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,5,0.7047486511924926,6800.0,222.0,707800.0,3.0,1416800.0
2025-02-08,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,8,0.955918799251063,9164.0,329.0,1256800.0,5.0,1814500.0
2025-02-08,CMP-0012,Google_Awareness_Beauty_Jan25,Google Ads,Awareness,Beauty,45-54,Bali,2025-01-20,2025-06-15,147,20,0.7885692993648544,8903.0,297.0,1039500.0,4.0,1552300.0
2025-02-08,CMP-0021,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,35-44,National,2025-02-01,2025-08-09,190,8,0.6305291180009114,9696.0,108.0,194900.0,1.0,361400.0
2025-02-08,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,28,0.7782687653019523,5104.0,124.0,220100.0,5.0,2052500.0
2025-02-08,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,26,1.2430288576490232,14700.0,435.0,500200.0,10.0,4227400.0
2025-02-08,CMP-0047,TikTok_Awareness_Beauty_Feb25,TikTok Ads,Awareness,Beauty,35-44,Jakarta,2025-02-01,2025-03-08,36,8,1.898082714361104,45480.0,683.0,850600.0,4.0,1762100.0
2025-02-08,CMP-0048,TikTok_Awareness_Beauty_Jan25,TikTok Ads,Awareness,Beauty,35-44,National,2025-01-15,2025-09-04,233,25,2.2532069216948445,53870.0,949.0,1378800.0,9.0,2425700.0
2025-02-09,CMP-0072,Affiliate_Conversion_Groceries_Jan25,Affiliate,Conversion,Groceries,45-54,Palembang,2025-01-24,2025-07-05,163,17,1.12124152096451,2862.0,47.0,252900.0,4.0,1837500.0
2025-02-09,CMP-0075,Affiliate_Conversion_Electronics_Jan25,Affiliate,Conversion,Electronics,55+,Makassar,2025-01-18,2025-02-27,41,23,0.5327846873343675,1196.0,13.0,42000.0,1.0,328300.0
2025-02-09,CMP-0054,Email_Conversion_GadgetAccessories_Feb25,Email,Conversion,Gadget Accessories,35-44,Semarang,2025-02-01,2025-02-26,26,9,0.7940081538662578,1244.0,58.0,8480.0,5.0,2572300.0
2025-02-09,CMP-0057,Email_Consideration_SportsOutdoor_Feb25,Email,Consideration,Sports & Outdoor,45-54,Medan,2025-02-08,2025-05-31,113,2,0.6764918745227025,1657.0,45.0,2570.0,2.0,506300.0
2025-02-09,CMP-0062,Email_Conversion_HomeLiving_Feb25,Email,Conversion,Home & Living,45-54,Palembang,2025-02-07,2025-06-07,121,3,1.0459677444313011,1230.0,45.0,2470.0,6.0,2508600.0
2025-02-09,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,6,0.7047486511924926,5745.0,214.0,729900.0,4.0,1239200.0
2025-02-09,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,9,0.955918799251063,12792.0,322.0,1126300.0,8.0,3413700.0
2025-02-09,CMP-0012,Google_Awareness_Beauty_Jan25,Google Ads,Awareness,Beauty,45-54,Bali,2025-01-20,2025-06-15,147,21,0.7885692993648544,12311.0,374.0,1385300.0,7.0,3038200.0
2025-02-09,CMP-0021,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,35-44,National,2025-02-01,2025-08-09,190,9,0.6305291180009114,11830.0,119.0,183100.0,1.0,385800.0
2025-02-09,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,29,0.7782687653019523,7767.0,167.0,327400.0,6.0,1244000.0
2025-02-09,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,27,1.2430288576490232,11289.0,334.0,419300.0,8.0,3000600.0
2025-02-09,CMP-0047,TikTok_Awareness_Beauty_Feb25,TikTok Ads,Awareness,Beauty,35-44,Jakarta,2025-02-01,2025-03-08,36,9,1.898082714361104,44022.0,574.0,793600.0,4.0,1538800.0
2025-02-09,CMP-0048,TikTok_Awareness_Beauty_Jan25,TikTok Ads,Awareness,Beauty,35-44,National,2025-01-15,2025-09-04,233,26,2.2532069216948445,50317.0,622.0,731300.0,5.0,1678900.0
2025-02-10,CMP-0072,Affiliate_Conversion_Groceries_Jan25,Affiliate,Conversion,Groceries,45-54,Palembang,2025-01-24,2025-07-05,163,18,1.12124152096451,1964.0,39.0,137800.0,2.0,1183000.0
2025-02-10,CMP-0075,Affiliate_Conversion_Electronics_Jan25,Affiliate,Conversion,Electronics,55+,Makassar,2025-01-18,2025-02-27,41,24,0.5327846873343675,93.0,1.0,68000.0,1.0,495000.0
2025-02-10,CMP-0054,Email_Conversion_GadgetAccessories_Feb25,Email,Conversion,Gadget Accessories,35-44,Semarang,2025-02-01,2025-02-26,26,10,0.7940081538662578,684.0,30.0,5420.0,3.0,715900.0
2025-02-10,CMP-0057,Email_Consideration_SportsOutdoor_Feb25,Email,Consideration,Sports & Outdoor,45-54,Medan,2025-02-08,2025-05-31,113,3,0.6764918745227025,,40.0,1120.0,3.0,1579000.0
2025-02-10,CMP-0062,Email_Conversion_HomeLiving_Feb25,Email,Conversion,Home & Living,45-54,Palembang,2025-02-07,2025-06-07,121,4,1.0459677444313011,1305.0,57.0,2030.0,5.0,2269400.0
2025-02-10,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,7,0.7047486511924926,6040.0,148.0,508900.0,2.0,721900.0
2025-02-10,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,10,0.955918799251063,8413.0,262.0,826400.0,3.0,1449000.0
2025-02-10,CMP-0012,Google_Awareness_Beauty_Jan25,Google Ads,Awareness,Beauty,45-54,Bali,2025-01-20,2025-06-15,147,22,0.7885692993648544,8138.0,272.0,989400.0,5.0,1704100.0
2025-02-10,CMP-0021,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,35-44,National,2025-02-01,2025-08-09,190,10,0.6305291180009114,11643.0,148.0,335500.0,2.0,1320200.0
2025-02-10,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,30,0.7782687653019523,3975.0,128.0,258100.0,8.0,3027900.0
2025-02-10,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,28,1.2430288576490232,9712.0,266.0,442700.0,9.0,3747700.0
2025-02-10,CMP-0047,TikTok_Awareness_Beauty_Feb25,TikTok Ads,Awareness,Beauty,35-44,Jakarta,2025-02-01,2025-03-08,36,10,1.898082714361104,59789.0,898.0,1089200.0,4.0,855000.0
2025-02-10,CMP-0048,TikTok_Awareness_Beauty_Jan25,TikTok Ads,Awareness,Beauty,35-44,National,2025-01-15,2025-09-04,233,27,2.2532069216948445,56651.0,733.0,847500.0,7.0,1536400.0
2025-02-11,CMP-0063,Affiliate_Conversion_Beauty_Feb25,Affiliate,Conversion,Beauty,45-54,Medan,2025-02-11,2025-04-30,79,1,0.6922665903758478,1531.0,17.0,68700.0,1.0,542000.0
2025-02-11,CMP-0072,Affiliate_Conversion_Groceries_Jan25,Affiliate,Conversion,Groceries,45-54,Palembang,2025-01-24,2025-07-05,163,19,1.12124152096451,2397.0,35.0,212100.0,4.0,1656700.0
2025-02-11,CMP-0075,Affiliate_Conversion_Electronics_Jan25,Affiliate,Conversion,Electronics,55+,Makassar,2025-01-18,2025-02-27,41,25,0.5327846873343675,933.0,8.0,57800.0,1.0,491900.0
2025-02-11,CMP-0054,Email_Conversion_GadgetAccessories_Feb25,Email,Conversion,Gadget Accessories,35-44,Semarang,2025-02-01,2025-02-26,26,11,0.7940081538662578,737.0,27.0,10530.0,3.0,1633700.0
2025-02-11,CMP-0057,Email_Consideration_SportsOutdoor_Feb25,Email,Consideration,Sports & Outdoor,45-54,Medan,2025-02-08,2025-05-31,113,4,0.6764918745227025,1165.0,43.0,2380.0,2.0,839900.0
2025-02-11,CMP-0062,Email_Conversion_HomeLiving_Feb25,Email,Conversion,Home & Living,45-54,Palembang,2025-02-07,2025-06-07,121,5,1.0459677444313011,1448.0,64.0,1120.0,7.0,3279600.0
2025-02-11,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,8,0.7047486511924926,5942.0,144.0,477700.0,2.0,683000.0
2025-02-11,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,11,0.955918799251063,11830.0,330.0,1052500.0,4.0,1561800.0
2025-02-11,CMP-0012,Google_Awareness_Beauty_Jan25,Google Ads,Awareness,Beauty,45-54,Bali,2025-01-20,2025-06-15,147,23,0.7885692993648544,8553.0,248.0,797500.0,7.0,1931200.0
2025-02-11,CMP-0021,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,35-44,National,2025-02-01,2025-08-09,190,11,0.6305291180009114,17839.0,160.0,230700.0,2.0,766400.0
2025-02-11,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,31,0.7782687653019523,2998.0,57.0,112200.0,3.0,1235400.0
2025-02-11,CMP-0029,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,18-24,Bandung,2025-02-11,2025-11-13,276,1,1.2470955815104046,26416.0,228.0,358900.0,2.0,500800.0
2025-02-11,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,29,1.2430288576490232,16421.0,478.0,606800.0,12.0,3539500.0
2025-02-11,CMP-0047,TikTok_Awareness_Beauty_Feb25,TikTok Ads,Awareness,Beauty,35-44,Jakarta,2025-02-01,2025-03-08,36,11,1.898082714361104,43875.0,517.0,544000.0,3.0,984500.0
2025-02-11,CMP-0048,TikTok_Awareness_Beauty_Jan25,TikTok Ads,Awareness,Beauty,35-44,National,2025-01-15,2025-09-04,233,28,2.2532069216948445,64734.0,984.0,1127700.0,5.0,1137400.0
2025-02-12,CMP-0063,Affiliate_Conversion_Beauty_Feb25,Affiliate,Conversion,Beauty,45-54,Medan,2025-02-11,2025-04-30,79,2,0.6922665903758478,2215.0,20.0,70900.0,1.0,648400.0
2025-02-12,CMP-0072,Affiliate_Conversion_Groceries_Jan25,Affiliate,Conversion,Groceries,45-54,Palembang,2025-01-24,2025-07-05,163,20,1.12124152096451,2775.0,38.0,170500.0,4.0,1383600.0
2025-02-12,CMP-0075,Affiliate_Conversion_Electronics_Jan25,Affiliate,Conversion,Electronics,55+,Makassar,2025-01-18,2025-02-27,41,26,0.5327846873343675,1701.0,20.0,85700.0,2.0,693700.0
2025-02-12,CMP-0054,Email_Conversion_GadgetAccessories_Feb25,Email,Conversion,Gadget Accessories,35-44,Semarang,2025-02-01,2025-02-26,26,12,0.7940081538662578,1275.0,47.0,2580.0,6.0,3113300.0
2025-02-12,CMP-0057,Email_Consideration_SportsOutdoor_Feb25,Email,Consideration,Sports & Outdoor,45-54,Medan,2025-02-08,2025-05-31,113,5,0.6764918745227025,1094.0,36.0,2290.0,2.0,686000.0
2025-02-12,CMP-0062,Email_Conversion_HomeLiving_Feb25,Email,Conversion,Home & Living,45-54,Palembang,2025-02-07,2025-06-07,121,6,1.0459677444313011,1445.0,70.0,1220.0,6.0,3546600.0
2025-02-12,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,9,0.7047486511924926,9422.0,272.0,1057100.0,4.0,1723800.0
2025-02-12,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,12,0.955918799251063,8742.0,220.0,921300.0,4.0,1870900.0
2025-02-12,CMP-0012,Google_Awareness_Beauty_Jan25,Google Ads,Awareness,Beauty,45-54,Bali,2025-01-20,2025-06-15,147,24,0.7885692993648544,9483.0,244.0,827200.0,6.0,1912100.0
2025-02-12,CMP-0021,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,35-44,National,2025-02-01,2025-08-09,190,12,0.6305291180009114,10071.0,131.0,238100.0,1.0,294900.0
2025-02-12,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,32,0.7782687653019523,4165.0,108.0,190900.0,5.0,2167600.0
2025-02-12,CMP-0029,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,18-24,Bandung,2025-02-11,2025-11-13,276,2,1.2470955815104046,15712.0,186.0,334700.0,2.0,660100.0
2025-02-12,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,30,1.2430288576490232,6961.0,216.0,232200.0,7.0,2287300.0
2025-02-12,CMP-0047,TikTok_Awareness_Beauty_Feb25,TikTok Ads,Awareness,Beauty,35-44,Jakarta,2025-02-01,2025-03-08,36,12,1.898082714361104,40425.0,641.0,890500.0,5.0,2326500.0
2025-02-12,CMP-0048,TikTok_Awareness_Beauty_Jan25,TikTok Ads,Awareness,Beauty,35-44,National,2025-01-15,2025-09-04,233,29,2.2532069216948445,54081.0,675.0,1017900.0,4.0,1287800.0
2025-02-13,CMP-0063,Affiliate_Conversion_Beauty_Feb25,Affiliate,Conversion,Beauty,45-54,Medan,2025-02-11,2025-04-30,79,3,0.6922665903758478,1189.0,15.0,50400.0,1.0,489600.0
2025-02-13,CMP-0072,Affiliate_Conversion_Groceries_Jan25,Affiliate,Conversion,Groceries,45-54,Palembang,2025-01-24,2025-07-05,163,21,1.12124152096451,1831.0,25.0,102400.0,2.0,967300.0
2025-02-13,CMP-0075,Affiliate_Conversion_Electronics_Jan25,Affiliate,Conversion,Electronics,55+,Makassar,2025-01-18,2025-02-27,41,27,0.5327846873343675,1064.0,14.0,98200.0,2.0,857700.0
2025-02-13,CMP-0054,Email_Conversion_GadgetAccessories_Feb25,Email,Conversion,Gadget Accessories,35-44,Semarang,2025-02-01,2025-02-26,26,13,0.7940081538662578,890.0,33.0,7560.0,4.0,1214500.0
2025-02-13,CMP-0057,Email_Consideration_SportsOutdoor_Feb25,Email,Consideration,Sports & Outdoor,45-54,Medan,2025-02-08,2025-05-31,113,6,0.6764918745227025,1284.0,41.0,1760.0,2.0,921700.0
2025-02-13,CMP-0062,Email_Conversion_HomeLiving_Feb25,Email,Conversion,Home & Living,45-54,Palembang,2025-02-07,2025-06-07,121,7,1.0459677444313011,1046.0,44.0,2290.0,5.0,2086700.0
2025-02-13,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,10,0.7047486511924926,7061.0,160.0,633700.0,2.0,977000.0
2025-02-13,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,13,0.955918799251063,11341.0,372.0,1181300.0,6.0,2274000.0
2025-02-13,CMP-0010,Google_Conversion_SportsOutdoor_Feb25,Google Ads,Conversion,Sports & Outdoor,18-24,Bali,2025-02-13,2025-12-10,301,1,0.9667891679630816,3438.0,139.0,524700.0,7.0,3152600.0
2025-02-13,CMP-0012,Google_Awareness_Beauty_Jan25,Google Ads,Awareness,Beauty,45-54,Bali,2025-01-20,2025-06-15,147,25,0.7885692993648544,7005.0,204.0,614900.0,4.0,1418600.0
2025-02-13,CMP-0021,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,35-44,National,2025-02-01,2025-08-09,190,13,0.6305291180009114,9848.0,131.0,231900.0,1.0,389600.0
2025-02-13,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,33,0.7782687653019523,4288.0,85.0,151600.0,6.0,3271500.0
2025-02-13,CMP-0029,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,18-24,Bandung,2025-02-11,2025-11-13,276,3,1.2470955815104046,19299.0,149.0,269500.0,2.0,963200.0
2025-02-13,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,31,1.2430288576490232,10298.0,281.0,415300.0,10.0,3279200.0
2025-02-13,CMP-0047,TikTok_Awareness_Beauty_Feb25,TikTok Ads,Awareness,Beauty,35-44,Jakarta,2025-02-01,2025-03-08,36,13,1.898082714361104,67649.0,1033.0,1278700.0,6.0,2402800.0
2025-02-13,CMP-0048,TikTok_Awareness_Beauty_Jan25,TikTok Ads,Awareness,Beauty,35-44,National,2025-01-15,2025-09-04,233,30,2.2532069216948445,56085.0,1023.0,1214600.0,7.0,1332600.0
